From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf32,clab-nebula-serf83,25.409,34.974
clab-nebula-serf32,clab-nebula-serf84,29.336,39.032
clab-nebula-serf32,clab-nebula-serf85,24.779,34.701
clab-nebula-serf32,clab-nebula-serf86,22.693,32.061
clab-nebula-serf32,clab-nebula-serf87,23.446,32.836
clab-nebula-serf32,clab-nebula-serf88,24.438,33.9
clab-nebula-serf32,clab-nebula-serf89,24.552,33.894
clab-nebula-serf32,clab-nebula-serf9,20.395,29.951
clab-nebula-serf32,clab-nebula-serf90,21.556,31.023
clab-nebula-serf32,clab-nebula-serf91,20.009,29.81
clab-nebula-serf32,clab-nebula-serf92,22.103,32.131
clab-nebula-serf32,clab-nebula-serf93,19.66,29.656
clab-nebula-serf32,clab-nebula-serf94,19.896,29.707
clab-nebula-serf32,clab-nebula-serf95,21.423,31.445
clab-nebula-serf32,clab-nebula-serf96,37.549,47.255
clab-nebula-serf32,clab-nebula-serf97,36.546,46.266
clab-nebula-serf32,clab-nebula-serf98,38.14,47.584
clab-nebula-serf32,clab-nebula-serf99,36.468,45.944
clab-nebula-serf63,clab-nebula-serf1,30.244,41.658
clab-nebula-serf63,clab-nebula-serf10,23.731,35.257
clab-nebula-serf63,clab-nebula-serf100,35.663,46.884
clab-nebula-serf63,clab-nebula-serf101,37.198,48.307
clab-nebula-serf63,clab-nebula-serf102,37.885,48.753
clab-nebula-serf63,clab-nebula-serf103,35.069,46.06
clab-nebula-serf63,clab-nebula-serf104,29.439,41.762
clab-nebula-serf63,clab-nebula-serf105,29.738,42.751
clab-nebula-serf63,clab-nebula-serf106,34.39,46.623
clab-nebula-serf63,clab-nebula-serf107,32.16,44.789
clab-nebula-serf63,clab-nebula-serf108,31.742,44.927
clab-nebula-serf63,clab-nebula-serf109,24.216,36.879
clab-nebula-serf63,clab-nebula-serf11,21.944,33.024
clab-nebula-serf63,clab-nebula-serf110,37.463,49.847
clab-nebula-serf63,clab-nebula-serf111,26.653,39.424
clab-nebula-serf63,clab-nebula-serf112,43.733,54.804
clab-nebula-serf63,clab-nebula-serf113,34.813,45.542
clab-nebula-serf63,clab-nebula-serf114,35.798,46.322
clab-nebula-serf63,clab-nebula-serf115,61.271,72.433
clab-nebula-serf63,clab-nebula-serf116,63.452,74.194
clab-nebula-serf63,clab-nebula-serf117,65.544,76.72
clab-nebula-serf63,clab-nebula-serf118,68.836,79.871
clab-nebula-serf63,clab-nebula-serf119,67.901,79.293
clab-nebula-serf63,clab-nebula-serf12,22.91,34.0
clab-nebula-serf63,clab-nebula-serf120,68.999,80.095
clab-nebula-serf63,clab-nebula-serf121,34.537,45.954
clab-nebula-serf63,clab-nebula-serf122,36.194,47.446
clab-nebula-serf63,clab-nebula-serf123,32.631,44.292
clab-nebula-serf63,clab-nebula-serf124,36.451,47.639
clab-nebula-serf63,clab-nebula-serf125,36.307,47.388
clab-nebula-serf63,clab-nebula-serf126,34.986,46.138
clab-nebula-serf63,clab-nebula-serf127,34.88,46.182
clab-nebula-serf63,clab-nebula-serf128,31.56,43.695
clab-nebula-serf63,clab-nebula-serf129,37.539,49.435
clab-nebula-serf63,clab-nebula-serf13,21.31,32.918
clab-nebula-serf63,clab-nebula-serf130,51.863,62.98
clab-nebula-serf63,clab-nebula-serf131,50.193,60.922
clab-nebula-serf63,clab-nebula-serf132,48.276,59.744
clab-nebula-serf63,clab-nebula-serf133,50.689,62.09
clab-nebula-serf63,clab-nebula-serf134,49.778,60.913
clab-nebula-serf63,clab-nebula-serf135,51.328,62.786
clab-nebula-serf63,clab-nebula-serf136,50.233,61.619
clab-nebula-serf63,clab-nebula-serf137,51.268,62.132
clab-nebula-serf63,clab-nebula-serf138,51.08,62.537
clab-nebula-serf63,clab-nebula-serf139,50.392,61.173
clab-nebula-serf63,clab-nebula-serf14,23.33,34.796
clab-nebula-serf63,clab-nebula-serf140,52.382,63.225
clab-nebula-serf63,clab-nebula-serf141,50.703,61.791
clab-nebula-serf63,clab-nebula-serf142,54.975,66.116
clab-nebula-serf63,clab-nebula-serf143,53.713,65.098
clab-nebula-serf63,clab-nebula-serf144,44.882,56.198
clab-nebula-serf63,clab-nebula-serf145,53.559,64.736
clab-nebula-serf63,clab-nebula-serf146,52.035,63.158
clab-nebula-serf63,clab-nebula-serf147,50.082,61.21
clab-nebula-serf63,clab-nebula-serf148,52.91,64.178
clab-nebula-serf63,clab-nebula-serf149,49.962,60.722
clab-nebula-serf63,clab-nebula-serf15,19.059,30.595
clab-nebula-serf63,clab-nebula-serf150,50.916,61.883
clab-nebula-serf63,clab-nebula-serf151,51.179,62.482
clab-nebula-serf63,clab-nebula-serf152,44.818,55.935
clab-nebula-serf63,clab-nebula-serf153,51.072,62.13
clab-nebula-serf63,clab-nebula-serf154,51.211,62.347
clab-nebula-serf63,clab-nebula-serf155,50.677,61.586
clab-nebula-serf63,clab-nebula-serf156,48.92,60.252
clab-nebula-serf63,clab-nebula-serf157,52.72,64.004
clab-nebula-serf63,clab-nebula-serf158,53.182,64.508
clab-nebula-serf63,clab-nebula-serf159,52.841,64.091
clab-nebula-serf63,clab-nebula-serf16,18.335,29.726
clab-nebula-serf63,clab-nebula-serf160,51.269,62.718
clab-nebula-serf63,clab-nebula-serf161,51.562,62.977
clab-nebula-serf63,clab-nebula-serf162,62.293,73.751
clab-nebula-serf63,clab-nebula-serf17,19.495,30.977
clab-nebula-serf63,clab-nebula-serf18,22.687,33.244
clab-nebula-serf63,clab-nebula-serf19,22.179,33.508
clab-nebula-serf63,clab-nebula-serf2,36.723,47.989
clab-nebula-serf63,clab-nebula-serf20,28.39,39.233
clab-nebula-serf63,clab-nebula-serf21,26.38,37.883
clab-nebula-serf63,clab-nebula-serf22,28.749,40.11
clab-nebula-serf63,clab-nebula-serf23,33.927,45.195
clab-nebula-serf63,clab-nebula-serf24,32.705,43.997
clab-nebula-serf63,clab-nebula-serf25,28.155,39.518
clab-nebula-serf63,clab-nebula-serf26,21.734,32.543
clab-nebula-serf63,clab-nebula-serf27,35.643,46.8
clab-nebula-serf63,clab-nebula-serf28,43.085,53.936
clab-nebula-serf63,clab-nebula-serf29,34.983,45.87
clab-nebula-serf63,clab-nebula-serf3,34.709,45.909
clab-nebula-serf63,clab-nebula-serf30,22.949,34.063
clab-nebula-serf63,clab-nebula-serf31,22.943,34.109
clab-nebula-serf63,clab-nebula-serf32,21.744,32.795
clab-nebula-serf63,clab-nebula-serf33,15.487,27.636
clab-nebula-serf63,clab-nebula-serf34,18.751,30.327
clab-nebula-serf63,clab-nebula-serf35,24.169,35.863
clab-nebula-serf63,clab-nebula-serf36,19.491,31.758
clab-nebula-serf63,clab-nebula-serf37,19.298,31.303
clab-nebula-serf63,clab-nebula-serf38,20.155,32.564
clab-nebula-serf63,clab-nebula-serf39,16.259,27.774
clab-nebula-serf63,clab-nebula-serf4,33.666,44.995
clab-nebula-serf63,clab-nebula-serf40,22.037,34.633
clab-nebula-serf63,clab-nebula-serf41,26.762,39.031
clab-nebula-serf63,clab-nebula-serf42,27.358,39.061
clab-nebula-serf63,clab-nebula-serf43,25.601,37.272
clab-nebula-serf63,clab-nebula-serf44,20.979,32.859
clab-nebula-serf63,clab-nebula-serf45,22.803,34.13
clab-nebula-serf63,clab-nebula-serf46,25.032,37.329
clab-nebula-serf63,clab-nebula-serf47,21.046,32.308
clab-nebula-serf63,clab-nebula-serf48,22.634,34.002
clab-nebula-serf63,clab-nebula-serf49,19.479,30.654
clab-nebula-serf63,clab-nebula-serf5,34.983,45.945
clab-nebula-serf63,clab-nebula-serf50,21.895,33.359
clab-nebula-serf63,clab-nebula-serf51,16.515,28.51
clab-nebula-serf63,clab-nebula-serf52,15.302,27.163
clab-nebula-serf63,clab-nebula-serf53,15.68,27.335
clab-nebula-serf63,clab-nebula-serf54,15.615,27.769
clab-nebula-serf63,clab-nebula-serf55,16.245,28.063
clab-nebula-serf63,clab-nebula-serf56,11.689,23.824
clab-nebula-serf63,clab-nebula-serf57,12.486,24.562
clab-nebula-serf63,clab-nebula-serf58,11.219,23.569
clab-nebula-serf63,clab-nebula-serf59,10.19,23.247
clab-nebula-serf63,clab-nebula-serf6,25.517,36.878
clab-nebula-serf63,clab-nebula-serf60,13.591,25.73
clab-nebula-serf63,clab-nebula-serf61,11.14,23.077
clab-nebula-serf63,clab-nebula-serf62,17.681,29.8
clab-nebula-serf63,clab-nebula-serf64,27.519,39.069
clab-nebula-serf63,clab-nebula-serf65,25.732,36.912
clab-nebula-serf63,clab-nebula-serf66,21.141,32.793
clab-nebula-serf63,clab-nebula-serf67,21.376,32.833
clab-nebula-serf63,clab-nebula-serf68,20.885,32.349
clab-nebula-serf63,clab-nebula-serf69,19.188,30.522
clab-nebula-serf63,clab-nebula-serf7,25.429,36.828
clab-nebula-serf63,clab-nebula-serf70,17.809,29.466
clab-nebula-serf63,clab-nebula-serf71,18.885,30.089
clab-nebula-serf63,clab-nebula-serf72,18.79,30.613
clab-nebula-serf63,clab-nebula-serf73,16.714,27.941
clab-nebula-serf63,clab-nebula-serf74,20.596,32.126
clab-nebula-serf63,clab-nebula-serf75,21.06,32.906
clab-nebula-serf63,clab-nebula-serf76,17.692,29.197
clab-nebula-serf63,clab-nebula-serf77,17.576,28.728
clab-nebula-serf63,clab-nebula-serf78,20.083,31.628
clab-nebula-serf63,clab-nebula-serf79,16.137,27.578
clab-nebula-serf63,clab-nebula-serf8,28.33,39.245
clab-nebula-serf63,clab-nebula-serf80,18.963,30.341
clab-nebula-serf63,clab-nebula-serf81,17.036,28.768
clab-nebula-serf63,clab-nebula-serf82,40.362,52.108
clab-nebula-serf63,clab-nebula-serf83,27.252,38.299
clab-nebula-serf63,clab-nebula-serf84,31.103,42.281
clab-nebula-serf63,clab-nebula-serf85,26.273,37.676
clab-nebula-serf63,clab-nebula-serf86,28.238,39.088
clab-nebula-serf63,clab-nebula-serf87,29.052,39.924
clab-nebula-serf63,clab-nebula-serf88,30.489,41.433
clab-nebula-serf63,clab-nebula-serf89,30.601,41.425
clab-nebula-serf63,clab-nebula-serf9,24.813,35.851
clab-nebula-serf63,clab-nebula-serf90,21.822,32.771
clab-nebula-serf63,clab-nebula-serf91,20.638,31.921
clab-nebula-serf63,clab-nebula-serf92,21.881,33.39
clab-nebula-serf63,clab-nebula-serf93,19.956,31.433
clab-nebula-serf63,clab-nebula-serf94,20.678,31.97
clab-nebula-serf63,clab-nebula-serf95,21.523,33.028
clab-nebula-serf63,clab-nebula-serf96,37.689,48.877
clab-nebula-serf63,clab-nebula-serf97,37.617,48.818
clab-nebula-serf63,clab-nebula-serf98,39.549,50.474
clab-nebula-serf63,clab-nebula-serf99,36.718,47.677
clab-nebula-serf45,clab-nebula-serf1,27.075,37.284
clab-nebula-serf45,clab-nebula-serf10,22.745,33.066
clab-nebula-serf45,clab-nebula-serf100,32.644,42.66
clab-nebula-serf45,clab-nebula-serf101,33.985,43.889
clab-nebula-serf45,clab-nebula-serf102,34.476,44.138
clab-nebula-serf45,clab-nebula-serf103,31.657,41.444
clab-nebula-serf45,clab-nebula-serf104,28.843,39.962
clab-nebula-serf45,clab-nebula-serf105,29.056,40.863
clab-nebula-serf45,clab-nebula-serf106,33.266,44.294
clab-nebula-serf45,clab-nebula-serf107,31.125,42.549
clab-nebula-serf45,clab-nebula-serf108,31.578,43.557
clab-nebula-serf45,clab-nebula-serf109,23.337,34.795
clab-nebula-serf45,clab-nebula-serf11,21.23,31.104
clab-nebula-serf45,clab-nebula-serf110,36.494,47.673
clab-nebula-serf45,clab-nebula-serf111,25.62,37.186
clab-nebula-serf45,clab-nebula-serf112,41.383,51.249
clab-nebula-serf45,clab-nebula-serf113,31.136,40.66
clab-nebula-serf45,clab-nebula-serf114,31.657,40.976
clab-nebula-serf45,clab-nebula-serf115,60.077,70.034
clab-nebula-serf45,clab-nebula-serf116,62.007,71.543
clab-nebula-serf45,clab-nebula-serf117,65.859,75.83
clab-nebula-serf45,clab-nebula-serf118,64.342,74.172
clab-nebula-serf45,clab-nebula-serf119,63.546,73.734
clab-nebula-serf45,clab-nebula-serf12,22.824,32.708
clab-nebula-serf45,clab-nebula-serf120,64.602,74.493
clab-nebula-serf45,clab-nebula-serf121,33.863,44.075
clab-nebula-serf45,clab-nebula-serf122,34.779,44.826
clab-nebula-serf45,clab-nebula-serf123,32.235,42.69
clab-nebula-serf45,clab-nebula-serf124,34.353,44.335
clab-nebula-serf45,clab-nebula-serf125,34.111,43.986
clab-nebula-serf45,clab-nebula-serf126,32.818,42.765
clab-nebula-serf45,clab-nebula-serf127,32.651,42.748
clab-nebula-serf45,clab-nebula-serf128,30.593,41.523
clab-nebula-serf45,clab-nebula-serf129,36.967,47.658
clab-nebula-serf45,clab-nebula-serf13,21.516,31.92
clab-nebula-serf45,clab-nebula-serf130,51.105,61.018
clab-nebula-serf45,clab-nebula-serf131,49.727,59.251
clab-nebula-serf45,clab-nebula-serf132,47.677,57.94
clab-nebula-serf45,clab-nebula-serf133,50.264,60.46
clab-nebula-serf45,clab-nebula-serf134,49.152,59.082
clab-nebula-serf45,clab-nebula-serf135,50.813,61.067
clab-nebula-serf45,clab-nebula-serf136,49.633,59.815
clab-nebula-serf45,clab-nebula-serf137,50.838,60.496
clab-nebula-serf45,clab-nebula-serf138,50.57,60.821
clab-nebula-serf45,clab-nebula-serf139,49.875,59.45
clab-nebula-serf45,clab-nebula-serf14,22.555,32.816
clab-nebula-serf45,clab-nebula-serf140,51.883,61.521
clab-nebula-serf45,clab-nebula-serf141,50.238,60.122
clab-nebula-serf45,clab-nebula-serf142,50.685,60.62
clab-nebula-serf45,clab-nebula-serf143,49.438,59.617
clab-nebula-serf45,clab-nebula-serf144,40.301,50.411
clab-nebula-serf45,clab-nebula-serf145,49.005,58.978
clab-nebula-serf45,clab-nebula-serf146,47.606,57.524
clab-nebula-serf45,clab-nebula-serf147,46.926,56.848
clab-nebula-serf45,clab-nebula-serf148,49.68,59.744
clab-nebula-serf45,clab-nebula-serf149,46.549,56.104
clab-nebula-serf45,clab-nebula-serf15,19.26,29.59
clab-nebula-serf45,clab-nebula-serf150,47.331,57.092
clab-nebula-serf45,clab-nebula-serf151,47.989,58.086
clab-nebula-serf45,clab-nebula-serf152,41.494,51.406
clab-nebula-serf45,clab-nebula-serf153,48.14,57.993
clab-nebula-serf45,clab-nebula-serf154,48.011,57.941
clab-nebula-serf45,clab-nebula-serf155,47.39,57.094
clab-nebula-serf45,clab-nebula-serf156,45.791,55.918
clab-nebula-serf45,clab-nebula-serf157,49.763,59.842
clab-nebula-serf45,clab-nebula-serf158,50.429,60.55
clab-nebula-serf45,clab-nebula-serf159,49.96,60.005
clab-nebula-serf45,clab-nebula-serf16,18.699,28.886
clab-nebula-serf45,clab-nebula-serf160,48.436,58.68
clab-nebula-serf45,clab-nebula-serf161,48.696,58.906
clab-nebula-serf45,clab-nebula-serf162,59.132,69.385
clab-nebula-serf45,clab-nebula-serf17,19.654,29.931
clab-nebula-serf45,clab-nebula-serf18,21.793,31.145
clab-nebula-serf45,clab-nebula-serf19,22.273,32.396
clab-nebula-serf45,clab-nebula-serf2,34.511,44.572
clab-nebula-serf45,clab-nebula-serf20,16.061,25.699
clab-nebula-serf45,clab-nebula-serf21,14.064,24.362
clab-nebula-serf45,clab-nebula-serf22,16.569,26.725
clab-nebula-serf45,clab-nebula-serf23,21.427,31.489
clab-nebula-serf45,clab-nebula-serf24,19.54,29.628
clab-nebula-serf45,clab-nebula-serf25,15.614,25.772
clab-nebula-serf45,clab-nebula-serf26,8.772,18.376
clab-nebula-serf45,clab-nebula-serf27,20.682,30.634
clab-nebula-serf45,clab-nebula-serf28,28.127,37.772
clab-nebula-serf45,clab-nebula-serf29,21.079,30.76
clab-nebula-serf45,clab-nebula-serf3,30.845,40.84
clab-nebula-serf45,clab-nebula-serf30,10.454,20.363
clab-nebula-serf45,clab-nebula-serf31,10.431,20.392
clab-nebula-serf45,clab-nebula-serf32,8.335,18.181
clab-nebula-serf45,clab-nebula-serf33,11.31,22.254
clab-nebula-serf45,clab-nebula-serf34,12.564,22.935
clab-nebula-serf45,clab-nebula-serf35,18.866,29.355
clab-nebula-serf45,clab-nebula-serf36,17.209,28.27
clab-nebula-serf45,clab-nebula-serf37,13.712,24.512
clab-nebula-serf45,clab-nebula-serf38,14.864,26.068
clab-nebula-serf45,clab-nebula-serf39,11.6,21.909
clab-nebula-serf45,clab-nebula-serf4,31.492,41.616
clab-nebula-serf45,clab-nebula-serf40,18.747,30.138
clab-nebula-serf45,clab-nebula-serf41,23.068,34.131
clab-nebula-serf45,clab-nebula-serf42,21.912,32.411
clab-nebula-serf45,clab-nebula-serf43,9.399,19.865
clab-nebula-serf45,clab-nebula-serf44,5.792,16.467
clab-nebula-serf45,clab-nebula-serf46,11.059,22.152
clab-nebula-serf45,clab-nebula-serf47,3.877,13.933
clab-nebula-serf45,clab-nebula-serf48,8.35,18.513
clab-nebula-serf45,clab-nebula-serf49,3.487,13.457
clab-nebula-serf45,clab-nebula-serf5,32.166,41.923
clab-nebula-serf45,clab-nebula-serf50,5.42,15.678
clab-nebula-serf45,clab-nebula-serf51,19.049,29.839
clab-nebula-serf45,clab-nebula-serf52,17.212,27.867
clab-nebula-serf45,clab-nebula-serf53,16.953,27.402
clab-nebula-serf45,clab-nebula-serf54,17.89,28.838
clab-nebula-serf45,clab-nebula-serf55,19.014,29.627
clab-nebula-serf45,clab-nebula-serf56,14.163,25.092
clab-nebula-serf45,clab-nebula-serf57,14.611,25.482
clab-nebula-serf45,clab-nebula-serf58,13.712,24.857
clab-nebula-serf45,clab-nebula-serf59,13.747,25.598
clab-nebula-serf45,clab-nebula-serf6,23.978,34.134
clab-nebula-serf45,clab-nebula-serf60,15.662,26.595
clab-nebula-serf45,clab-nebula-serf61,14.561,25.294
clab-nebula-serf45,clab-nebula-serf62,20.862,31.776
clab-nebula-serf45,clab-nebula-serf63,22.803,34.13
clab-nebula-serf45,clab-nebula-serf64,23.487,33.832
clab-nebula-serf45,clab-nebula-serf65,19.989,29.964
clab-nebula-serf45,clab-nebula-serf66,24.224,34.67
clab-nebula-serf45,clab-nebula-serf67,24.683,34.935
clab-nebula-serf45,clab-nebula-serf68,23.898,34.157
clab-nebula-serf45,clab-nebula-serf69,22.754,32.883
clab-nebula-serf45,clab-nebula-serf7,24.266,34.46
clab-nebula-serf45,clab-nebula-serf70,21.755,32.207
clab-nebula-serf45,clab-nebula-serf71,22.362,32.36
clab-nebula-serf45,clab-nebula-serf72,22.346,32.964
clab-nebula-serf45,clab-nebula-serf73,20.396,30.418
clab-nebula-serf45,clab-nebula-serf74,24.223,34.548
clab-nebula-serf45,clab-nebula-serf75,24.579,35.22
clab-nebula-serf45,clab-nebula-serf76,21.182,31.482
clab-nebula-serf45,clab-nebula-serf77,21.499,31.445
clab-nebula-serf45,clab-nebula-serf78,23.903,34.242
clab-nebula-serf45,clab-nebula-serf79,19.983,30.219
clab-nebula-serf45,clab-nebula-serf8,26.851,36.561
clab-nebula-serf45,clab-nebula-serf80,21.86,32.033
clab-nebula-serf45,clab-nebula-serf81,20.461,30.988
clab-nebula-serf45,clab-nebula-serf82,37.755,48.295
clab-nebula-serf45,clab-nebula-serf83,29.185,39.026
clab-nebula-serf45,clab-nebula-serf84,32.973,42.946
clab-nebula-serf45,clab-nebula-serf85,28.371,38.569
clab-nebula-serf45,clab-nebula-serf86,28.783,38.427
clab-nebula-serf45,clab-nebula-serf87,29.803,39.47
clab-nebula-serf45,clab-nebula-serf88,31.028,40.767
clab-nebula-serf45,clab-nebula-serf89,31.39,41.009
clab-nebula-serf45,clab-nebula-serf9,24.051,33.884
clab-nebula-serf45,clab-nebula-serf90,24.286,34.03
clab-nebula-serf45,clab-nebula-serf91,22.843,32.921
clab-nebula-serf45,clab-nebula-serf92,24.559,34.863
clab-nebula-serf45,clab-nebula-serf93,22.409,32.682
clab-nebula-serf45,clab-nebula-serf94,22.856,32.943
clab-nebula-serf45,clab-nebula-serf95,23.862,34.162
clab-nebula-serf45,clab-nebula-serf96,34.487,44.47
clab-nebula-serf45,clab-nebula-serf97,33.427,43.423
clab-nebula-serf45,clab-nebula-serf98,34.912,44.632
clab-nebula-serf45,clab-nebula-serf99,33.406,43.159
clab-nebula-serf49,clab-nebula-serf1,24.63,34.687
clab-nebula-serf49,clab-nebula-serf10,19.919,30.088
clab-nebula-serf49,clab-nebula-serf100,29.774,39.638
clab-nebula-serf49,clab-nebula-serf101,31.108,40.859
clab-nebula-serf49,clab-nebula-serf102,31.623,41.133
clab-nebula-serf49,clab-nebula-serf103,28.784,38.417
clab-nebula-serf49,clab-nebula-serf104,25.574,36.54
clab-nebula-serf49,clab-nebula-serf105,25.835,37.489
clab-nebula-serf49,clab-nebula-serf106,30.011,40.886
clab-nebula-serf49,clab-nebula-serf107,27.863,39.134
clab-nebula-serf49,clab-nebula-serf108,28.256,40.083
clab-nebula-serf49,clab-nebula-serf109,20.053,31.359
clab-nebula-serf49,clab-nebula-serf11,18.377,28.098
clab-nebula-serf49,clab-nebula-serf110,33.181,44.208
clab-nebula-serf49,clab-nebula-serf111,22.37,33.783
clab-nebula-serf49,clab-nebula-serf112,38.481,48.194
clab-nebula-serf49,clab-nebula-serf113,28.497,37.869
clab-nebula-serf49,clab-nebula-serf114,29.024,38.19
clab-nebula-serf49,clab-nebula-serf115,57.65,67.454
clab-nebula-serf49,clab-nebula-serf116,59.697,69.081
clab-nebula-serf49,clab-nebula-serf117,63.243,73.061
clab-nebula-serf49,clab-nebula-serf118,62.072,71.75
clab-nebula-serf49,clab-nebula-serf119,61.265,71.299
clab-nebula-serf49,clab-nebula-serf12,19.929,29.661
clab-nebula-serf49,clab-nebula-serf120,62.311,72.049
clab-nebula-serf49,clab-nebula-serf121,30.666,40.726
clab-nebula-serf49,clab-nebula-serf122,31.497,41.391
clab-nebula-serf49,clab-nebula-serf123,29.045,39.348
clab-nebula-serf49,clab-nebula-serf124,31.009,40.838
clab-nebula-serf49,clab-nebula-serf125,30.689,40.412
clab-nebula-serf49,clab-nebula-serf126,29.374,39.169
clab-nebula-serf49,clab-nebula-serf127,29.221,39.165
clab-nebula-serf49,clab-nebula-serf128,27.379,38.156
clab-nebula-serf49,clab-nebula-serf129,33.715,44.253
clab-nebula-serf49,clab-nebula-serf13,18.543,28.793
clab-nebula-serf49,clab-nebula-serf130,47.435,57.195
