From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf32,clab-nebula-serf83,25.409,25.409
clab-nebula-serf32,clab-nebula-serf84,29.336,29.336
clab-nebula-serf32,clab-nebula-serf85,24.779,24.779
clab-nebula-serf32,clab-nebula-serf86,22.693,22.693
clab-nebula-serf32,clab-nebula-serf87,23.446,23.446
clab-nebula-serf32,clab-nebula-serf88,24.438,24.438
clab-nebula-serf32,clab-nebula-serf89,24.552,24.552
clab-nebula-serf32,clab-nebula-serf9,20.395,20.395
clab-nebula-serf32,clab-nebula-serf90,21.556,21.556
clab-nebula-serf32,clab-nebula-serf91,20.009,20.009
clab-nebula-serf32,clab-nebula-serf92,22.103,22.103
clab-nebula-serf32,clab-nebula-serf93,19.66,19.66
clab-nebula-serf32,clab-nebula-serf94,19.896,19.896
clab-nebula-serf32,clab-nebula-serf95,21.423,21.423
clab-nebula-serf32,clab-nebula-serf96,37.549,37.549
clab-nebula-serf32,clab-nebula-serf97,36.546,36.546
clab-nebula-serf32,clab-nebula-serf98,38.14,38.14
clab-nebula-serf32,clab-nebula-serf99,36.468,36.468
clab-nebula-serf63,clab-nebula-serf1,30.244,30.244
clab-nebula-serf63,clab-nebula-serf10,23.731,23.731
clab-nebula-serf63,clab-nebula-serf100,35.663,35.663
clab-nebula-serf63,clab-nebula-serf101,37.198,37.198
clab-nebula-serf63,clab-nebula-serf102,37.885,37.885
clab-nebula-serf63,clab-nebula-serf103,35.069,35.069
clab-nebula-serf63,clab-nebula-serf104,29.439,29.439
clab-nebula-serf63,clab-nebula-serf105,29.738,29.738
clab-nebula-serf63,clab-nebula-serf106,34.39,34.39
clab-nebula-serf63,clab-nebula-serf107,32.16,32.16
clab-nebula-serf63,clab-nebula-serf108,31.742,31.742
clab-nebula-serf63,clab-nebula-serf109,24.216,24.216
clab-nebula-serf63,clab-nebula-serf11,21.944,21.944
clab-nebula-serf63,clab-nebula-serf110,37.463,37.463
clab-nebula-serf63,clab-nebula-serf111,26.653,26.653
clab-nebula-serf63,clab-nebula-serf112,43.733,43.733
clab-nebula-serf63,clab-nebula-serf113,34.813,34.813
clab-nebula-serf63,clab-nebula-serf114,35.798,35.798
clab-nebula-serf63,clab-nebula-serf115,61.271,61.271
clab-nebula-serf63,clab-nebula-serf116,63.452,63.452
clab-nebula-serf63,clab-nebula-serf117,65.544,65.544
clab-nebula-serf63,clab-nebula-serf118,68.836,68.836
clab-nebula-serf63,clab-nebula-serf119,67.901,67.901
clab-nebula-serf63,clab-nebula-serf12,22.91,22.91
clab-nebula-serf63,clab-nebula-serf120,68.999,68.999
clab-nebula-serf63,clab-nebula-serf121,34.537,34.537
clab-nebula-serf63,clab-nebula-serf122,36.194,36.194
clab-nebula-serf63,clab-nebula-serf123,32.631,32.631
clab-nebula-serf63,clab-nebula-serf124,36.451,36.451
clab-nebula-serf63,clab-nebula-serf125,36.307,36.307
clab-nebula-serf63,clab-nebula-serf126,34.986,34.986
clab-nebula-serf63,clab-nebula-serf127,34.88,34.88
clab-nebula-serf63,clab-nebula-serf128,31.56,31.56
clab-nebula-serf63,clab-nebula-serf129,37.539,37.539
clab-nebula-serf63,clab-nebula-serf13,21.31,21.31
clab-nebula-serf63,clab-nebula-serf130,51.863,51.863
clab-nebula-serf63,clab-nebula-serf131,50.193,50.193
clab-nebula-serf63,clab-nebula-serf132,48.276,48.276
clab-nebula-serf63,clab-nebula-serf133,50.689,50.689
clab-nebula-serf63,clab-nebula-serf134,49.778,49.778
clab-nebula-serf63,clab-nebula-serf135,51.328,51.328
clab-nebula-serf63,clab-nebula-serf136,50.233,50.233
clab-nebula-serf63,clab-nebula-serf137,51.268,51.268
clab-nebula-serf63,clab-nebula-serf138,51.08,51.08
clab-nebula-serf63,clab-nebula-serf139,50.392,50.392
clab-nebula-serf63,clab-nebula-serf14,23.33,23.33
clab-nebula-serf63,clab-nebula-serf140,52.382,52.382
clab-nebula-serf63,clab-nebula-serf141,50.703,50.703
clab-nebula-serf63,clab-nebula-serf142,54.975,54.975
clab-nebula-serf63,clab-nebula-serf143,53.713,53.713
clab-nebula-serf63,clab-nebula-serf144,44.882,44.882
clab-nebula-serf63,clab-nebula-serf145,53.559,53.559
clab-nebula-serf63,clab-nebula-serf146,52.035,52.035
clab-nebula-serf63,clab-nebula-serf147,50.082,50.082
clab-nebula-serf63,clab-nebula-serf148,52.91,52.91
clab-nebula-serf63,clab-nebula-serf149,49.962,49.962
clab-nebula-serf63,clab-nebula-serf15,19.059,19.059
clab-nebula-serf63,clab-nebula-serf150,50.916,50.916
clab-nebula-serf63,clab-nebula-serf151,51.179,51.179
clab-nebula-serf63,clab-nebula-serf152,44.818,44.818
clab-nebula-serf63,clab-nebula-serf153,51.072,51.072
clab-nebula-serf63,clab-nebula-serf154,51.211,51.211
clab-nebula-serf63,clab-nebula-serf155,50.677,50.677
clab-nebula-serf63,clab-nebula-serf156,48.92,48.92
clab-nebula-serf63,clab-nebula-serf157,52.72,52.72
clab-nebula-serf63,clab-nebula-serf158,53.182,53.182
clab-nebula-serf63,clab-nebula-serf159,52.841,52.841
clab-nebula-serf63,clab-nebula-serf16,18.335,18.335
clab-nebula-serf63,clab-nebula-serf160,51.269,51.269
clab-nebula-serf63,clab-nebula-serf161,51.562,51.562
clab-nebula-serf63,clab-nebula-serf162,62.293,62.293
clab-nebula-serf63,clab-nebula-serf17,19.495,19.495
clab-nebula-serf63,clab-nebula-serf18,22.687,22.687
clab-nebula-serf63,clab-nebula-serf19,22.179,22.179
clab-nebula-serf63,clab-nebula-serf2,36.723,36.723
clab-nebula-serf63,clab-nebula-serf20,28.39,28.39
clab-nebula-serf63,clab-nebula-serf21,26.38,26.38
clab-nebula-serf63,clab-nebula-serf22,28.749,28.749
clab-nebula-serf63,clab-nebula-serf23,33.927,33.927
clab-nebula-serf63,clab-nebula-serf24,32.705,32.705
clab-nebula-serf63,clab-nebula-serf25,28.155,28.155
clab-nebula-serf63,clab-nebula-serf26,21.734,21.734
clab-nebula-serf63,clab-nebula-serf27,35.643,35.643
clab-nebula-serf63,clab-nebula-serf28,43.085,43.085
clab-nebula-serf63,clab-nebula-serf29,34.983,34.983
clab-nebula-serf63,clab-nebula-serf3,34.709,34.709
clab-nebula-serf63,clab-nebula-serf30,22.949,22.949
clab-nebula-serf63,clab-nebula-serf31,22.943,22.943
clab-nebula-serf63,clab-nebula-serf32,21.744,21.744
clab-nebula-serf63,clab-nebula-serf33,15.487,15.487
clab-nebula-serf63,clab-nebula-serf34,18.751,18.751
clab-nebula-serf63,clab-nebula-serf35,24.169,24.169
clab-nebula-serf63,clab-nebula-serf36,19.491,19.491
clab-nebula-serf63,clab-nebula-serf37,19.298,19.298
clab-nebula-serf63,clab-nebula-serf38,20.155,20.155
clab-nebula-serf63,clab-nebula-serf39,16.259,16.259
clab-nebula-serf63,clab-nebula-serf4,33.666,33.666
clab-nebula-serf63,clab-nebula-serf40,22.037,22.037
clab-nebula-serf63,clab-nebula-serf41,26.762,26.762
clab-nebula-serf63,clab-nebula-serf42,27.358,27.358
clab-nebula-serf63,clab-nebula-serf43,25.601,25.601
clab-nebula-serf63,clab-nebula-serf44,20.979,20.979
clab-nebula-serf63,clab-nebula-serf45,22.803,22.803
clab-nebula-serf63,clab-nebula-serf46,25.032,25.032
clab-nebula-serf63,clab-nebula-serf47,21.046,21.046
clab-nebula-serf63,clab-nebula-serf48,22.634,22.634
clab-nebula-serf63,clab-nebula-serf49,19.479,19.479
clab-nebula-serf63,clab-nebula-serf5,34.983,34.983
clab-nebula-serf63,clab-nebula-serf50,21.895,21.895
clab-nebula-serf63,clab-nebula-serf51,16.515,16.515
clab-nebula-serf63,clab-nebula-serf52,15.302,15.302
clab-nebula-serf63,clab-nebula-serf53,15.68,15.68
clab-nebula-serf63,clab-nebula-serf54,15.615,15.615
clab-nebula-serf63,clab-nebula-serf55,16.245,16.245
clab-nebula-serf63,clab-nebula-serf56,11.689,11.689
clab-nebula-serf63,clab-nebula-serf57,12.486,12.486
clab-nebula-serf63,clab-nebula-serf58,11.219,11.219
clab-nebula-serf63,clab-nebula-serf59,10.19,10.19
clab-nebula-serf63,clab-nebula-serf6,25.517,25.517
clab-nebula-serf63,clab-nebula-serf60,13.591,13.591
clab-nebula-serf63,clab-nebula-serf61,11.14,11.14
clab-nebula-serf63,clab-nebula-serf62,17.681,17.681
clab-nebula-serf63,clab-nebula-serf64,27.519,27.519
clab-nebula-serf63,clab-nebula-serf65,25.732,25.732
clab-nebula-serf63,clab-nebula-serf66,21.141,21.141
clab-nebula-serf63,clab-nebula-serf67,21.376,21.376
clab-nebula-serf63,clab-nebula-serf68,20.885,20.885
clab-nebula-serf63,clab-nebula-serf69,19.188,19.188
clab-nebula-serf63,clab-nebula-serf7,25.429,25.429
clab-nebula-serf63,clab-nebula-serf70,17.809,17.809
clab-nebula-serf63,clab-nebula-serf71,18.885,18.885
clab-nebula-serf63,clab-nebula-serf72,18.79,18.79
clab-nebula-serf63,clab-nebula-serf73,16.714,16.714
clab-nebula-serf63,clab-nebula-serf74,20.596,20.596
clab-nebula-serf63,clab-nebula-serf75,21.06,21.06
clab-nebula-serf63,clab-nebula-serf76,17.692,17.692
clab-nebula-serf63,clab-nebula-serf77,17.576,17.576
clab-nebula-serf63,clab-nebula-serf78,20.083,20.083
clab-nebula-serf63,clab-nebula-serf79,16.137,16.137
clab-nebula-serf63,clab-nebula-serf8,28.33,28.33
clab-nebula-serf63,clab-nebula-serf80,18.963,18.963
clab-nebula-serf63,clab-nebula-serf81,17.036,17.036
clab-nebula-serf63,clab-nebula-serf82,40.362,40.362
clab-nebula-serf63,clab-nebula-serf83,27.252,27.252
clab-nebula-serf63,clab-nebula-serf84,31.103,31.103
clab-nebula-serf63,clab-nebula-serf85,26.273,26.273
clab-nebula-serf63,clab-nebula-serf86,28.238,28.238
clab-nebula-serf63,clab-nebula-serf87,29.052,29.052
clab-nebula-serf63,clab-nebula-serf88,30.489,30.489
clab-nebula-serf63,clab-nebula-serf89,30.601,30.601
clab-nebula-serf63,clab-nebula-serf9,24.813,24.813
clab-nebula-serf63,clab-nebula-serf90,21.822,21.822
clab-nebula-serf63,clab-nebula-serf91,20.638,20.638
clab-nebula-serf63,clab-nebula-serf92,21.881,21.881
clab-nebula-serf63,clab-nebula-serf93,19.956,19.956
clab-nebula-serf63,clab-nebula-serf94,20.678,20.678
clab-nebula-serf63,clab-nebula-serf95,21.523,21.523
clab-nebula-serf63,clab-nebula-serf96,37.689,37.689
clab-nebula-serf63,clab-nebula-serf97,37.617,37.617
clab-nebula-serf63,clab-nebula-serf98,39.549,39.549
clab-nebula-serf63,clab-nebula-serf99,36.718,36.718
clab-nebula-serf45,clab-nebula-serf1,27.075,27.075
clab-nebula-serf45,clab-nebula-serf10,22.745,22.745
clab-nebula-serf45,clab-nebula-serf100,32.644,32.644
clab-nebula-serf45,clab-nebula-serf101,33.985,33.985
clab-nebula-serf45,clab-nebula-serf102,34.476,34.476
clab-nebula-serf45,clab-nebula-serf103,31.657,31.657
clab-nebula-serf45,clab-nebula-serf104,28.843,28.843
clab-nebula-serf45,clab-nebula-serf105,29.056,29.056
clab-nebula-serf45,clab-nebula-serf106,33.266,33.266
clab-nebula-serf45,clab-nebula-serf107,31.125,31.125
clab-nebula-serf45,clab-nebula-serf108,31.578,31.578
clab-nebula-serf45,clab-nebula-serf109,23.337,23.337
clab-nebula-serf45,clab-nebula-serf11,21.23,21.23
clab-nebula-serf45,clab-nebula-serf110,36.494,36.494
clab-nebula-serf45,clab-nebula-serf111,25.62,25.62
clab-nebula-serf45,clab-nebula-serf112,41.383,41.383
clab-nebula-serf45,clab-nebula-serf113,31.136,31.136
clab-nebula-serf45,clab-nebula-serf114,31.657,31.657
clab-nebula-serf45,clab-nebula-serf115,60.077,60.077
clab-nebula-serf45,clab-nebula-serf116,62.007,62.007
clab-nebula-serf45,clab-nebula-serf117,65.859,65.859
clab-nebula-serf45,clab-nebula-serf118,64.342,64.342
clab-nebula-serf45,clab-nebula-serf119,63.546,63.546
clab-nebula-serf45,clab-nebula-serf12,22.824,22.824
clab-nebula-serf45,clab-nebula-serf120,64.602,64.602
clab-nebula-serf45,clab-nebula-serf121,33.863,33.863
clab-nebula-serf45,clab-nebula-serf122,34.779,34.779
clab-nebula-serf45,clab-nebula-serf123,32.235,32.235
clab-nebula-serf45,clab-nebula-serf124,34.353,34.353
clab-nebula-serf45,clab-nebula-serf125,34.111,34.111
clab-nebula-serf45,clab-nebula-serf126,32.818,32.818
clab-nebula-serf45,clab-nebula-serf127,32.651,32.651
clab-nebula-serf45,clab-nebula-serf128,30.593,30.593
clab-nebula-serf45,clab-nebula-serf129,36.967,36.967
clab-nebula-serf45,clab-nebula-serf13,21.516,21.516
clab-nebula-serf45,clab-nebula-serf130,51.105,51.105
clab-nebula-serf45,clab-nebula-serf131,49.727,49.727
clab-nebula-serf45,clab-nebula-serf132,47.677,47.677
clab-nebula-serf45,clab-nebula-serf133,50.264,50.264
clab-nebula-serf45,clab-nebula-serf134,49.152,49.152
clab-nebula-serf45,clab-nebula-serf135,50.813,50.813
clab-nebula-serf45,clab-nebula-serf136,49.633,49.633
clab-nebula-serf45,clab-nebula-serf137,50.838,50.838
clab-nebula-serf45,clab-nebula-serf138,50.57,50.57
clab-nebula-serf45,clab-nebula-serf139,49.875,49.875
clab-nebula-serf45,clab-nebula-serf14,22.555,22.555
clab-nebula-serf45,clab-nebula-serf140,51.883,51.883
clab-nebula-serf45,clab-nebula-serf141,50.238,50.238
clab-nebula-serf45,clab-nebula-serf142,50.685,50.685
clab-nebula-serf45,clab-nebula-serf143,49.438,49.438
clab-nebula-serf45,clab-nebula-serf144,40.301,40.301
clab-nebula-serf45,clab-nebula-serf145,49.005,49.005
clab-nebula-serf45,clab-nebula-serf146,47.606,47.606
clab-nebula-serf45,clab-nebula-serf147,46.926,46.926
clab-nebula-serf45,clab-nebula-serf148,49.68,49.68
clab-nebula-serf45,clab-nebula-serf149,46.549,46.549
clab-nebula-serf45,clab-nebula-serf15,19.26,19.26
clab-nebula-serf45,clab-nebula-serf150,47.331,47.331
clab-nebula-serf45,clab-nebula-serf151,47.989,47.989
clab-nebula-serf45,clab-nebula-serf152,41.494,41.494
clab-nebula-serf45,clab-nebula-serf153,48.14,48.14
clab-nebula-serf45,clab-nebula-serf154,48.011,48.011
clab-nebula-serf45,clab-nebula-serf155,47.39,47.39
clab-nebula-serf45,clab-nebula-serf156,45.791,45.791
clab-nebula-serf45,clab-nebula-serf157,49.763,49.763
clab-nebula-serf45,clab-nebula-serf158,50.429,50.429
clab-nebula-serf45,clab-nebula-serf159,49.96,49.96
clab-nebula-serf45,clab-nebula-serf16,18.699,18.699
clab-nebula-serf45,clab-nebula-serf160,48.436,48.436
clab-nebula-serf45,clab-nebula-serf161,48.696,48.696
clab-nebula-serf45,clab-nebula-serf162,59.132,59.132
clab-nebula-serf45,clab-nebula-serf17,19.654,19.654
clab-nebula-serf45,clab-nebula-serf18,21.793,21.793
clab-nebula-serf45,clab-nebula-serf19,22.273,22.273
clab-nebula-serf45,clab-nebula-serf2,34.511,34.511
clab-nebula-serf45,clab-nebula-serf20,16.061,16.061
clab-nebula-serf45,clab-nebula-serf21,14.064,14.064
clab-nebula-serf45,clab-nebula-serf22,16.569,16.569
clab-nebula-serf45,clab-nebula-serf23,21.427,21.427
clab-nebula-serf45,clab-nebula-serf24,19.54,19.54
clab-nebula-serf45,clab-nebula-serf25,15.614,15.614
clab-nebula-serf45,clab-nebula-serf26,8.772,8.772
clab-nebula-serf45,clab-nebula-serf27,20.682,20.682
clab-nebula-serf45,clab-nebula-serf28,28.127,28.127
clab-nebula-serf45,clab-nebula-serf29,21.079,21.079
clab-nebula-serf45,clab-nebula-serf3,30.845,30.845
clab-nebula-serf45,clab-nebula-serf30,10.454,10.454
clab-nebula-serf45,clab-nebula-serf31,10.431,10.431
clab-nebula-serf45,clab-nebula-serf32,8.335,8.335
clab-nebula-serf45,clab-nebula-serf33,11.31,11.31
clab-nebula-serf45,clab-nebula-serf34,12.564,12.564
clab-nebula-serf45,clab-nebula-serf35,18.866,18.866
clab-nebula-serf45,clab-nebula-serf36,17.209,17.209
clab-nebula-serf45,clab-nebula-serf37,13.712,13.712
clab-nebula-serf45,clab-nebula-serf38,14.864,14.864
clab-nebula-serf45,clab-nebula-serf39,11.6,11.6
clab-nebula-serf45,clab-nebula-serf4,31.492,31.492
clab-nebula-serf45,clab-nebula-serf40,18.747,18.747
clab-nebula-serf45,clab-nebula-serf41,23.068,23.068
clab-nebula-serf45,clab-nebula-serf42,21.912,21.912
clab-nebula-serf45,clab-nebula-serf43,9.399,9.399
clab-nebula-serf45,clab-nebula-serf44,5.792,5.792
clab-nebula-serf45,clab-nebula-serf46,11.059,11.059
clab-nebula-serf45,clab-nebula-serf47,3.877,3.877
clab-nebula-serf45,clab-nebula-serf48,8.35,8.35
clab-nebula-serf45,clab-nebula-serf49,3.487,3.487
clab-nebula-serf45,clab-nebula-serf5,32.166,32.166
clab-nebula-serf45,clab-nebula-serf50,5.42,5.42
clab-nebula-serf45,clab-nebula-serf51,19.049,19.049
clab-nebula-serf45,clab-nebula-serf52,17.212,17.212
clab-nebula-serf45,clab-nebula-serf53,16.953,16.953
clab-nebula-serf45,clab-nebula-serf54,17.89,17.89
clab-nebula-serf45,clab-nebula-serf55,19.014,19.014
clab-nebula-serf45,clab-nebula-serf56,14.163,14.163
clab-nebula-serf45,clab-nebula-serf57,14.611,14.611
clab-nebula-serf45,clab-nebula-serf58,13.712,13.712
clab-nebula-serf45,clab-nebula-serf59,13.747,13.747
clab-nebula-serf45,clab-nebula-serf6,23.978,23.978
clab-nebula-serf45,clab-nebula-serf60,15.662,15.662
clab-nebula-serf45,clab-nebula-serf61,14.561,14.561
clab-nebula-serf45,clab-nebula-serf62,20.862,20.862
clab-nebula-serf45,clab-nebula-serf63,22.803,22.803
clab-nebula-serf45,clab-nebula-serf64,23.487,23.487
clab-nebula-serf45,clab-nebula-serf65,19.989,19.989
clab-nebula-serf45,clab-nebula-serf66,24.224,24.224
clab-nebula-serf45,clab-nebula-serf67,24.683,24.683
clab-nebula-serf45,clab-nebula-serf68,23.898,23.898
clab-nebula-serf45,clab-nebula-serf69,22.754,22.754
clab-nebula-serf45,clab-nebula-serf7,24.266,24.266
clab-nebula-serf45,clab-nebula-serf70,21.755,21.755
clab-nebula-serf45,clab-nebula-serf71,22.362,22.362
clab-nebula-serf45,clab-nebula-serf72,22.346,22.346
clab-nebula-serf45,clab-nebula-serf73,20.396,20.396
clab-nebula-serf45,clab-nebula-serf74,24.223,24.223
clab-nebula-serf45,clab-nebula-serf75,24.579,24.579
clab-nebula-serf45,clab-nebula-serf76,21.182,21.182
clab-nebula-serf45,clab-nebula-serf77,21.499,21.499
clab-nebula-serf45,clab-nebula-serf78,23.903,23.903
clab-nebula-serf45,clab-nebula-serf79,19.983,19.983
clab-nebula-serf45,clab-nebula-serf8,26.851,26.851
clab-nebula-serf45,clab-nebula-serf80,21.86,21.86
clab-nebula-serf45,clab-nebula-serf81,20.461,20.461
clab-nebula-serf45,clab-nebula-serf82,37.755,37.755
clab-nebula-serf45,clab-nebula-serf83,29.185,29.185
clab-nebula-serf45,clab-nebula-serf84,32.973,32.973
clab-nebula-serf45,clab-nebula-serf85,28.371,28.371
clab-nebula-serf45,clab-nebula-serf86,28.783,28.783
clab-nebula-serf45,clab-nebula-serf87,29.803,29.803
clab-nebula-serf45,clab-nebula-serf88,31.028,31.028
clab-nebula-serf45,clab-nebula-serf89,31.39,31.39
clab-nebula-serf45,clab-nebula-serf9,24.051,24.051
clab-nebula-serf45,clab-nebula-serf90,24.286,24.286
clab-nebula-serf45,clab-nebula-serf91,22.843,22.843
clab-nebula-serf45,clab-nebula-serf92,24.559,24.559
clab-nebula-serf45,clab-nebula-serf93,22.409,22.409
clab-nebula-serf45,clab-nebula-serf94,22.856,22.856
clab-nebula-serf45,clab-nebula-serf95,23.862,23.862
clab-nebula-serf45,clab-nebula-serf96,34.487,34.487
clab-nebula-serf45,clab-nebula-serf97,33.427,33.427
clab-nebula-serf45,clab-nebula-serf98,34.912,34.912
clab-nebula-serf45,clab-nebula-serf99,33.406,33.406
clab-nebula-serf49,clab-nebula-serf1,24.63,24.63
clab-nebula-serf49,clab-nebula-serf10,19.919,19.919
clab-nebula-serf49,clab-nebula-serf100,29.774,29.774
clab-nebula-serf49,clab-nebula-serf101,31.108,31.108
clab-nebula-serf49,clab-nebula-serf102,31.623,31.623
clab-nebula-serf49,clab-nebula-serf103,28.784,28.784
clab-nebula-serf49,clab-nebula-serf104,25.574,25.574
clab-nebula-serf49,clab-nebula-serf105,25.835,25.835
clab-nebula-serf49,clab-nebula-serf106,30.011,30.011
clab-nebula-serf49,clab-nebula-serf107,27.863,27.863
clab-nebula-serf49,clab-nebula-serf108,28.256,28.256
clab-nebula-serf49,clab-nebula-serf109,20.053,20.053
clab-nebula-serf49,clab-nebula-serf11,18.377,18.377
clab-nebula-serf49,clab-nebula-serf110,33.181,33.181
clab-nebula-serf49,clab-nebula-serf111,22.37,22.37
clab-nebula-serf49,clab-nebula-serf112,38.481,38.481
clab-nebula-serf49,clab-nebula-serf113,28.497,28.497
clab-nebula-serf49,clab-nebula-serf114,29.024,29.024
clab-nebula-serf49,clab-nebula-serf115,57.65,57.65
clab-nebula-serf49,clab-nebula-serf116,59.697,59.697
clab-nebula-serf49,clab-nebula-serf117,63.243,63.243
clab-nebula-serf49,clab-nebula-serf118,62.072,62.072
clab-nebula-serf49,clab-nebula-serf119,61.265,61.265
clab-nebula-serf49,clab-nebula-serf12,19.929,19.929
clab-nebula-serf49,clab-nebula-serf120,62.311,62.311
clab-nebula-serf49,clab-nebula-serf121,30.666,30.666
clab-nebula-serf49,clab-nebula-serf122,31.497,31.497
clab-nebula-serf49,clab-nebula-serf123,29.045,29.045
clab-nebula-serf49,clab-nebula-serf124,31.009,31.009
clab-nebula-serf49,clab-nebula-serf125,30.689,30.689
clab-nebula-serf49,clab-nebula-serf126,29.374,29.374
clab-nebula-serf49,clab-nebula-serf127,29.221,29.221
clab-nebula-serf49,clab-nebula-serf128,27.379,27.379
clab-nebula-serf49,clab-nebula-serf129,33.715,33.715
clab-nebula-serf49,clab-nebula-serf13,18.543,18.543
clab-nebula-serf49,clab-nebula-serf130,47.435,47.435
clab-nebula-serf49,clab-nebula-serf131,46.073,46.073
