From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf32,clab-nebula-serf83,25.409,25.556
clab-nebula-serf32,clab-nebula-serf84,29.336,24.164
clab-nebula-serf32,clab-nebula-serf85,24.779,25.362
clab-nebula-serf32,clab-nebula-serf86,22.693,31.439
clab-nebula-serf32,clab-nebula-serf87,23.446,32.262
clab-nebula-serf32,clab-nebula-serf88,24.438,33.053
clab-nebula-serf32,clab-nebula-serf89,24.552,33.182
clab-nebula-serf32,clab-nebula-serf9,20.395,21.813
clab-nebula-serf32,clab-nebula-serf90,21.556,23.08
clab-nebula-serf32,clab-nebula-serf91,20.009,23.683
clab-nebula-serf32,clab-nebula-serf92,22.103,23.288
clab-nebula-serf32,clab-nebula-serf93,19.66,22.598
clab-nebula-serf32,clab-nebula-serf94,19.896,23.123
clab-nebula-serf32,clab-nebula-serf95,21.423,22.997
clab-nebula-serf32,clab-nebula-serf96,37.549,39.456
clab-nebula-serf32,clab-nebula-serf97,36.546,44.048
clab-nebula-serf32,clab-nebula-serf98,38.14,46.909
clab-nebula-serf32,clab-nebula-serf99,36.468,40.301
clab-nebula-serf63,clab-nebula-serf1,30.244,25.907
clab-nebula-serf63,clab-nebula-serf10,23.731,12.331
clab-nebula-serf63,clab-nebula-serf100,35.663,26.245
clab-nebula-serf63,clab-nebula-serf101,37.198,26.002
clab-nebula-serf63,clab-nebula-serf102,37.885,27.16
clab-nebula-serf63,clab-nebula-serf103,35.069,26.468
clab-nebula-serf63,clab-nebula-serf104,29.439,16.307
clab-nebula-serf63,clab-nebula-serf105,29.738,16.184
clab-nebula-serf63,clab-nebula-serf106,34.39,16.617
clab-nebula-serf63,clab-nebula-serf107,32.16,16.315
clab-nebula-serf63,clab-nebula-serf108,31.742,16.718
clab-nebula-serf63,clab-nebula-serf109,24.216,16.153
clab-nebula-serf63,clab-nebula-serf11,21.944,11.961
clab-nebula-serf63,clab-nebula-serf110,37.463,16.45
clab-nebula-serf63,clab-nebula-serf111,26.653,16.57
clab-nebula-serf63,clab-nebula-serf112,43.733,20.276
clab-nebula-serf63,clab-nebula-serf113,34.813,24.679
clab-nebula-serf63,clab-nebula-serf114,35.798,25.337
clab-nebula-serf63,clab-nebula-serf115,61.271,37.459
clab-nebula-serf63,clab-nebula-serf116,63.452,47.354
clab-nebula-serf63,clab-nebula-serf117,65.544,61.164
clab-nebula-serf63,clab-nebula-serf118,68.836,64.188
clab-nebula-serf63,clab-nebula-serf119,67.901,63.658
clab-nebula-serf63,clab-nebula-serf12,22.91,9.131
clab-nebula-serf63,clab-nebula-serf120,68.999,64.493
clab-nebula-serf63,clab-nebula-serf121,34.537,23.487
clab-nebula-serf63,clab-nebula-serf122,36.194,22.562
clab-nebula-serf63,clab-nebula-serf123,32.631,21.451
clab-nebula-serf63,clab-nebula-serf124,36.451,26.341
clab-nebula-serf63,clab-nebula-serf125,36.307,29.208
clab-nebula-serf63,clab-nebula-serf126,34.986,28.433
clab-nebula-serf63,clab-nebula-serf127,34.88,28.025
clab-nebula-serf63,clab-nebula-serf128,31.56,16.916
clab-nebula-serf63,clab-nebula-serf129,37.539,18.103
clab-nebula-serf63,clab-nebula-serf13,21.31,8.334
clab-nebula-serf63,clab-nebula-serf130,51.863,33.396
clab-nebula-serf63,clab-nebula-serf131,50.193,34.234
clab-nebula-serf63,clab-nebula-serf132,48.276,33.985
clab-nebula-serf63,clab-nebula-serf133,50.689,33.674
clab-nebula-serf63,clab-nebula-serf134,49.778,34.908
clab-nebula-serf63,clab-nebula-serf135,51.328,35.084
clab-nebula-serf63,clab-nebula-serf136,50.233,33.728
clab-nebula-serf63,clab-nebula-serf137,51.268,35.294
clab-nebula-serf63,clab-nebula-serf138,51.08,33.309
clab-nebula-serf63,clab-nebula-serf139,50.392,34.784
clab-nebula-serf63,clab-nebula-serf14,23.33,9.135
clab-nebula-serf63,clab-nebula-serf140,52.382,33.975
clab-nebula-serf63,clab-nebula-serf141,50.703,32.883
clab-nebula-serf63,clab-nebula-serf142,54.975,35.704
clab-nebula-serf63,clab-nebula-serf143,53.713,34.147
clab-nebula-serf63,clab-nebula-serf144,44.882,34.662
clab-nebula-serf63,clab-nebula-serf145,53.559,35.423
clab-nebula-serf63,clab-nebula-serf146,52.035,34.129
clab-nebula-serf63,clab-nebula-serf147,50.082,32.886
clab-nebula-serf63,clab-nebula-serf148,52.91,33.263
clab-nebula-serf63,clab-nebula-serf149,49.962,33.495
clab-nebula-serf63,clab-nebula-serf15,19.059,7.663
clab-nebula-serf63,clab-nebula-serf150,50.916,37.392
clab-nebula-serf63,clab-nebula-serf151,51.179,32.969
clab-nebula-serf63,clab-nebula-serf152,44.818,32.273
clab-nebula-serf63,clab-nebula-serf153,51.072,32.722
clab-nebula-serf63,clab-nebula-serf154,51.211,32.292
clab-nebula-serf63,clab-nebula-serf155,50.677,32.948
clab-nebula-serf63,clab-nebula-serf156,48.92,32.803
clab-nebula-serf63,clab-nebula-serf157,52.72,42.531
clab-nebula-serf63,clab-nebula-serf158,53.182,41.863
clab-nebula-serf63,clab-nebula-serf159,52.841,41.977
clab-nebula-serf63,clab-nebula-serf16,18.335,8.085
clab-nebula-serf63,clab-nebula-serf160,51.269,42.051
clab-nebula-serf63,clab-nebula-serf161,51.562,41.371
clab-nebula-serf63,clab-nebula-serf162,62.293,46.187
clab-nebula-serf63,clab-nebula-serf17,19.495,8.023
clab-nebula-serf63,clab-nebula-serf18,22.687,12.219
clab-nebula-serf63,clab-nebula-serf19,22.179,10.172
clab-nebula-serf63,clab-nebula-serf2,36.723,20.093
clab-nebula-serf63,clab-nebula-serf20,28.39,15.884
clab-nebula-serf63,clab-nebula-serf21,26.38,12.546
clab-nebula-serf63,clab-nebula-serf22,28.749,12.951
clab-nebula-serf63,clab-nebula-serf23,33.927,13.066
clab-nebula-serf63,clab-nebula-serf24,32.705,14.846
clab-nebula-serf63,clab-nebula-serf25,28.155,13.44
clab-nebula-serf63,clab-nebula-serf26,21.734,15.415
clab-nebula-serf63,clab-nebula-serf27,35.643,25.929
clab-nebula-serf63,clab-nebula-serf28,43.085,38.412
clab-nebula-serf63,clab-nebula-serf29,34.983,20.87
clab-nebula-serf63,clab-nebula-serf3,34.709,30.305
clab-nebula-serf63,clab-nebula-serf30,22.949,13.465
clab-nebula-serf63,clab-nebula-serf31,22.943,13.404
clab-nebula-serf63,clab-nebula-serf32,21.744,16.783
clab-nebula-serf63,clab-nebula-serf33,15.487,5.821
clab-nebula-serf63,clab-nebula-serf34,18.751,6.717
clab-nebula-serf63,clab-nebula-serf35,24.169,6.711
clab-nebula-serf63,clab-nebula-serf36,19.491,4.504
clab-nebula-serf63,clab-nebula-serf37,19.298,7.314
clab-nebula-serf63,clab-nebula-serf38,20.155,6.378
clab-nebula-serf63,clab-nebula-serf39,16.259,7.886
clab-nebula-serf63,clab-nebula-serf4,33.666,20.425
clab-nebula-serf63,clab-nebula-serf40,22.037,4.988
clab-nebula-serf63,clab-nebula-serf41,26.762,5.504
clab-nebula-serf63,clab-nebula-serf42,27.358,6.485
clab-nebula-serf63,clab-nebula-serf43,25.601,10.365
clab-nebula-serf63,clab-nebula-serf44,20.979,10.02
clab-nebula-serf63,clab-nebula-serf45,22.803,11.317
clab-nebula-serf63,clab-nebula-serf46,25.032,9.22
clab-nebula-serf63,clab-nebula-serf47,21.046,11.704
clab-nebula-serf63,clab-nebula-serf48,22.634,9.411
clab-nebula-serf63,clab-nebula-serf49,19.479,10.502
clab-nebula-serf63,clab-nebula-serf5,34.983,30.326
clab-nebula-serf63,clab-nebula-serf50,21.895,10.59
clab-nebula-serf63,clab-nebula-serf51,16.515,2.751
clab-nebula-serf63,clab-nebula-serf52,15.302,3.243
clab-nebula-serf63,clab-nebula-serf53,15.68,3.62
clab-nebula-serf63,clab-nebula-serf54,15.615,2.891
clab-nebula-serf63,clab-nebula-serf55,16.245,2.272
clab-nebula-serf63,clab-nebula-serf56,11.689,2.921
clab-nebula-serf63,clab-nebula-serf57,12.486,1.439
clab-nebula-serf63,clab-nebula-serf58,11.219,1.226
clab-nebula-serf63,clab-nebula-serf59,10.19,1.207
clab-nebula-serf63,clab-nebula-serf6,25.517,14.403
clab-nebula-serf63,clab-nebula-serf60,13.591,1.587
clab-nebula-serf63,clab-nebula-serf61,11.14,0.847
clab-nebula-serf63,clab-nebula-serf62,17.681,0.874
clab-nebula-serf63,clab-nebula-serf64,27.519,7.809
clab-nebula-serf63,clab-nebula-serf65,25.732,11.205
clab-nebula-serf63,clab-nebula-serf66,21.141,6.902
clab-nebula-serf63,clab-nebula-serf67,21.376,6.351
clab-nebula-serf63,clab-nebula-serf68,20.885,6.595
clab-nebula-serf63,clab-nebula-serf69,19.188,7.1
clab-nebula-serf63,clab-nebula-serf7,25.429,14.454
clab-nebula-serf63,clab-nebula-serf70,17.809,6.22
clab-nebula-serf63,clab-nebula-serf71,18.885,6.573
clab-nebula-serf63,clab-nebula-serf72,18.79,6.59
clab-nebula-serf63,clab-nebula-serf73,16.714,6.346
clab-nebula-serf63,clab-nebula-serf74,20.596,7.052
clab-nebula-serf63,clab-nebula-serf75,21.06,6.497
clab-nebula-serf63,clab-nebula-serf76,17.692,6.658
clab-nebula-serf63,clab-nebula-serf77,17.576,6.604
clab-nebula-serf63,clab-nebula-serf78,20.083,6.294
clab-nebula-serf63,clab-nebula-serf79,16.137,6.386
clab-nebula-serf63,clab-nebula-serf8,28.33,13.868
clab-nebula-serf63,clab-nebula-serf80,18.963,6.706
clab-nebula-serf63,clab-nebula-serf81,17.036,5.891
clab-nebula-serf63,clab-nebula-serf82,40.362,8.582
clab-nebula-serf63,clab-nebula-serf83,27.252,13.846
clab-nebula-serf63,clab-nebula-serf84,31.103,12.378
clab-nebula-serf63,clab-nebula-serf85,26.273,13.303
clab-nebula-serf63,clab-nebula-serf86,28.238,23.432
clab-nebula-serf63,clab-nebula-serf87,29.052,24.315
clab-nebula-serf63,clab-nebula-serf88,30.489,25.552
clab-nebula-serf63,clab-nebula-serf89,30.601,25.677
clab-nebula-serf63,clab-nebula-serf9,24.813,12.679
clab-nebula-serf63,clab-nebula-serf90,21.822,9.793
clab-nebula-serf63,clab-nebula-serf91,20.638,10.759
clab-nebula-serf63,clab-nebula-serf92,21.881,9.512
clab-nebula-serf63,clab-nebula-serf93,19.956,9.34
clab-nebula-serf63,clab-nebula-serf94,20.678,10.351
clab-nebula-serf63,clab-nebula-serf95,21.523,9.544
clab-nebula-serf63,clab-nebula-serf96,37.689,26.043
clab-nebula-serf63,clab-nebula-serf97,37.617,31.566
clab-nebula-serf63,clab-nebula-serf98,39.549,34.765
clab-nebula-serf63,clab-nebula-serf99,36.718,26.998
clab-nebula-serf45,clab-nebula-serf1,27.075,29.766
clab-nebula-serf45,clab-nebula-serf10,22.745,18.373
clab-nebula-serf45,clab-nebula-serf100,32.644,30.254
clab-nebula-serf45,clab-nebula-serf101,33.985,29.817
clab-nebula-serf45,clab-nebula-serf102,34.476,30.778
clab-nebula-serf45,clab-nebula-serf103,31.657,30.085
clab-nebula-serf45,clab-nebula-serf104,28.843,22.74
clab-nebula-serf45,clab-nebula-serf105,29.056,22.53
clab-nebula-serf45,clab-nebula-serf106,33.266,22.52
clab-nebula-serf45,clab-nebula-serf107,31.125,22.308
clab-nebula-serf45,clab-nebula-serf108,31.578,23.582
clab-nebula-serf45,clab-nebula-serf109,23.337,22.302
clab-nebula-serf45,clab-nebula-serf11,21.23,18.275
clab-nebula-serf45,clab-nebula-serf110,36.494,22.509
clab-nebula-serf45,clab-nebula-serf111,25.62,22.566
clab-nebula-serf45,clab-nebula-serf112,41.383,24.955
clab-nebula-serf45,clab-nebula-serf113,31.136,28.03
clab-nebula-serf45,clab-nebula-serf114,31.657,28.224
clab-nebula-serf45,clab-nebula-serf115,60.077,43.293
clab-nebula-serf45,clab-nebula-serf116,62.007,52.936
clab-nebula-serf45,clab-nebula-serf117,65.859,68.508
clab-nebula-serf45,clab-nebula-serf118,64.342,66.722
clab-nebula-serf45,clab-nebula-serf119,63.546,66.332
clab-nebula-serf45,clab-nebula-serf12,22.824,16.072
clab-nebula-serf45,clab-nebula-serf120,64.602,67.123
clab-nebula-serf45,clab-nebula-serf121,33.863,29.842
clab-nebula-serf45,clab-nebula-serf122,34.779,28.175
clab-nebula-serf45,clab-nebula-serf123,32.235,28.082
clab-nebula-serf45,clab-nebula-serf124,34.353,31.27
clab-nebula-serf45,clab-nebula-serf125,34.111,34.04
clab-nebula-serf45,clab-nebula-serf126,32.818,33.293
clab-nebula-serf45,clab-nebula-serf127,32.651,32.825
clab-nebula-serf45,clab-nebula-serf128,30.593,22.977
clab-nebula-serf45,clab-nebula-serf129,36.967,24.559
clab-nebula-serf45,clab-nebula-serf13,21.516,15.569
clab-nebula-serf45,clab-nebula-serf130,51.105,39.666
clab-nebula-serf45,clab-nebula-serf131,49.727,40.796
clab-nebula-serf45,clab-nebula-serf132,47.677,40.414
clab-nebula-serf45,clab-nebula-serf133,50.264,40.278
clab-nebula-serf45,clab-nebula-serf134,49.152,41.31
clab-nebula-serf45,clab-nebula-serf135,50.813,41.598
clab-nebula-serf45,clab-nebula-serf136,49.633,40.156
clab-nebula-serf45,clab-nebula-serf137,50.838,41.891
clab-nebula-serf45,clab-nebula-serf138,50.57,39.826
clab-nebula-serf45,clab-nebula-serf139,49.875,41.294
clab-nebula-serf45,clab-nebula-serf14,22.555,15.388
clab-nebula-serf45,clab-nebula-serf140,51.883,40.504
clab-nebula-serf45,clab-nebula-serf141,50.238,39.446
clab-nebula-serf45,clab-nebula-serf142,50.685,38.442
clab-nebula-serf45,clab-nebula-serf143,49.438,36.899
clab-nebula-serf45,clab-nebula-serf144,40.301,37.109
clab-nebula-serf45,clab-nebula-serf145,49.005,37.897
clab-nebula-serf45,clab-nebula-serf146,47.606,36.728
clab-nebula-serf45,clab-nebula-serf147,46.926,36.757
clab-nebula-serf45,clab-nebula-serf148,49.68,37.062
clab-nebula-serf45,clab-nebula-serf149,46.549,37.11
clab-nebula-serf45,clab-nebula-serf15,19.26,14.892
clab-nebula-serf45,clab-nebula-serf150,47.331,40.834
clab-nebula-serf45,clab-nebula-serf151,47.989,36.807
clab-nebula-serf45,clab-nebula-serf152,41.494,35.977
clab-nebula-serf45,clab-nebula-serf153,48.14,36.818
clab-nebula-serf45,clab-nebula-serf154,48.011,36.12
clab-nebula-serf45,clab-nebula-serf155,47.39,36.69
clab-nebula-serf45,clab-nebula-serf156,45.791,36.702
clab-nebula-serf45,clab-nebula-serf157,49.763,46.602
clab-nebula-serf45,clab-nebula-serf158,50.429,46.138
clab-nebula-serf45,clab-nebula-serf159,49.96,46.125
clab-nebula-serf45,clab-nebula-serf16,18.699,15.478
clab-nebula-serf45,clab-nebula-serf160,48.436,46.246
clab-nebula-serf45,clab-nebula-serf161,48.696,45.533
clab-nebula-serf45,clab-nebula-serf162,59.132,50.054
clab-nebula-serf45,clab-nebula-serf17,19.654,15.21
clab-nebula-serf45,clab-nebula-serf18,21.793,18.353
clab-nebula-serf45,clab-nebula-serf19,22.273,17.294
clab-nebula-serf45,clab-nebula-serf2,34.511,24.91
clab-nebula-serf45,clab-nebula-serf20,16.061,10.583
clab-nebula-serf45,clab-nebula-serf21,14.064,7.258
clab-nebula-serf45,clab-nebula-serf22,16.569,7.8
clab-nebula-serf45,clab-nebula-serf23,21.427,7.593
clab-nebula-serf45,clab-nebula-serf24,19.54,8.71
clab-nebula-serf45,clab-nebula-serf25,15.614,7.927
clab-nebula-serf45,clab-nebula-serf26,8.772,9.481
clab-nebula-serf45,clab-nebula-serf27,20.682,17.996
clab-nebula-serf45,clab-nebula-serf28,28.127,30.482
clab-nebula-serf45,clab-nebula-serf29,21.079,13.993
clab-nebula-serf45,clab-nebula-serf3,30.845,33.47
clab-nebula-serf45,clab-nebula-serf30,10.454,7.998
clab-nebula-serf45,clab-nebula-serf31,10.431,7.92
clab-nebula-serf45,clab-nebula-serf32,8.335,10.403
clab-nebula-serf45,clab-nebula-serf33,11.31,8.672
clab-nebula-serf45,clab-nebula-serf34,12.564,7.559
clab-nebula-serf45,clab-nebula-serf35,18.866,8.437
clab-nebula-serf45,clab-nebula-serf36,17.209,9.25
clab-nebula-serf45,clab-nebula-serf37,13.712,8.757
clab-nebula-serf45,clab-nebula-serf38,14.864,8.115
clab-nebula-serf45,clab-nebula-serf39,11.6,10.254
clab-nebula-serf45,clab-nebula-serf4,31.492,25.279
clab-nebula-serf45,clab-nebula-serf40,18.747,8.726
clab-nebula-serf45,clab-nebula-serf41,23.068,8.838
clab-nebula-serf45,clab-nebula-serf42,21.912,8.068
clab-nebula-serf45,clab-nebula-serf43,9.399,1.191
clab-nebula-serf45,clab-nebula-serf44,5.792,1.861
clab-nebula-serf45,clab-nebula-serf46,11.059,2.275
clab-nebula-serf45,clab-nebula-serf47,3.877,1.563
clab-nebula-serf45,clab-nebula-serf48,8.35,2.155
clab-nebula-serf45,clab-nebula-serf49,3.487,1.539
clab-nebula-serf45,clab-nebula-serf5,32.166,34.537
clab-nebula-serf45,clab-nebula-serf50,5.42,1.142
clab-nebula-serf45,clab-nebula-serf51,19.049,12.314
clab-nebula-serf45,clab-nebula-serf52,17.212,12.181
clab-nebula-serf45,clab-nebula-serf53,16.953,11.921
clab-nebula-serf45,clab-nebula-serf54,17.89,12.193
clab-nebula-serf45,clab-nebula-serf55,19.014,12.069
clab-nebula-serf45,clab-nebula-serf56,14.163,12.423
clab-nebula-serf45,clab-nebula-serf57,14.611,10.592
clab-nebula-serf45,clab-nebula-serf58,13.712,10.748
clab-nebula-serf45,clab-nebula-serf59,13.747,11.792
clab-nebula-serf45,clab-nebula-serf6,23.978,19.892
clab-nebula-serf45,clab-nebula-serf60,15.662,10.686
clab-nebula-serf45,clab-nebula-serf61,14.561,11.297
clab-nebula-serf45,clab-nebula-serf62,20.862,11.084
clab-nebula-serf45,clab-nebula-serf63,22.803,11.317
clab-nebula-serf45,clab-nebula-serf64,23.487,10.804
clab-nebula-serf45,clab-nebula-serf65,19.989,12.49
clab-nebula-serf45,clab-nebula-serf66,24.224,17.013
clab-nebula-serf45,clab-nebula-serf67,24.683,16.686
clab-nebula-serf45,clab-nebula-serf68,23.898,16.637
clab-nebula-serf45,clab-nebula-serf69,22.754,17.694
clab-nebula-serf45,clab-nebula-serf7,24.266,20.319
clab-nebula-serf45,clab-nebula-serf70,21.755,17.194
clab-nebula-serf45,clab-nebula-serf71,22.362,17.077
clab-nebula-serf45,clab-nebula-serf72,22.346,17.174
clab-nebula-serf45,clab-nebula-serf73,20.396,17.057
clab-nebula-serf45,clab-nebula-serf74,24.223,17.708
clab-nebula-serf45,clab-nebula-serf75,24.579,17.044
clab-nebula-serf45,clab-nebula-serf76,21.182,17.177
clab-nebula-serf45,clab-nebula-serf77,21.499,17.555
clab-nebula-serf45,clab-nebula-serf78,23.903,17.141
clab-nebula-serf45,clab-nebula-serf79,19.983,17.26
clab-nebula-serf45,clab-nebula-serf8,26.851,19.417
clab-nebula-serf45,clab-nebula-serf80,21.86,16.631
clab-nebula-serf45,clab-nebula-serf81,20.461,16.344
clab-nebula-serf45,clab-nebula-serf82,37.755,13.003
clab-nebula-serf45,clab-nebula-serf83,29.185,22.807
clab-nebula-serf45,clab-nebula-serf84,32.973,21.276
clab-nebula-serf45,clab-nebula-serf85,28.371,22.429
clab-nebula-serf45,clab-nebula-serf86,28.783,31.004
clab-nebula-serf45,clab-nebula-serf87,29.803,32.094
clab-nebula-serf45,clab-nebula-serf88,31.028,33.118
clab-nebula-serf45,clab-nebula-serf89,31.39,33.495
clab-nebula-serf45,clab-nebula-serf9,24.051,18.945
clab-nebula-serf45,clab-nebula-serf90,24.286,19.285
clab-nebula-serf45,clab-nebula-serf91,22.843,19.992
clab-nebula-serf45,clab-nebula-serf92,24.559,19.218
clab-nebula-serf45,clab-nebula-serf93,22.409,18.822
clab-nebula-serf45,clab-nebula-serf94,22.856,19.557
clab-nebula-serf45,clab-nebula-serf95,23.862,18.911
clab-nebula-serf45,clab-nebula-serf96,34.487,29.869
clab-nebula-serf45,clab-nebula-serf97,33.427,34.405
clab-nebula-serf45,clab-nebula-serf98,34.912,37.156
clab-nebula-serf45,clab-nebula-serf99,33.406,30.713
clab-nebula-serf49,clab-nebula-serf1,24.63,29.831
clab-nebula-serf49,clab-nebula-serf10,19.919,18.057
clab-nebula-serf49,clab-nebula-serf100,29.774,29.894
clab-nebula-serf49,clab-nebula-serf101,31.108,29.45
clab-nebula-serf49,clab-nebula-serf102,31.623,30.435
clab-nebula-serf49,clab-nebula-serf103,28.784,29.72
clab-nebula-serf49,clab-nebula-serf104,25.574,21.979
clab-nebula-serf49,clab-nebula-serf105,25.835,21.818
clab-nebula-serf49,clab-nebula-serf106,30.011,21.774
clab-nebula-serf49,clab-nebula-serf107,27.863,21.555
clab-nebula-serf49,clab-nebula-serf108,28.256,22.769
clab-nebula-serf49,clab-nebula-serf109,20.053,21.528
clab-nebula-serf49,clab-nebula-serf11,18.377,17.931
clab-nebula-serf49,clab-nebula-serf110,33.181,21.705
clab-nebula-serf49,clab-nebula-serf111,22.37,21.824
clab-nebula-serf49,clab-nebula-serf112,38.481,24.561
clab-nebula-serf49,clab-nebula-serf113,28.497,27.9
clab-nebula-serf49,clab-nebula-serf114,29.024,28.1
clab-nebula-serf49,clab-nebula-serf115,57.65,43.375
clab-nebula-serf49,clab-nebula-serf116,59.697,53.136
clab-nebula-serf49,clab-nebula-serf117,63.243,68.401
clab-nebula-serf49,clab-nebula-serf118,62.072,66.961
clab-nebula-serf49,clab-nebula-serf119,61.265,66.559
clab-nebula-serf49,clab-nebula-serf12,19.929,15.687
clab-nebula-serf49,clab-nebula-serf120,62.311,67.341
clab-nebula-serf49,clab-nebula-serf121,30.666,29.154
clab-nebula-serf49,clab-nebula-serf122,31.497,27.401
clab-nebula-serf49,clab-nebula-serf123,29.045,27.402
clab-nebula-serf49,clab-nebula-serf124,31.009,30.436
clab-nebula-serf49,clab-nebula-serf125,30.689,33.127
clab-nebula-serf49,clab-nebula-serf126,29.374,32.359
clab-nebula-serf49,clab-nebula-serf127,29.221,31.903
clab-nebula-serf49,clab-nebula-serf128,27.379,22.271
clab-nebula-serf49,clab-nebula-serf129,33.715,23.816
clab-nebula-serf49,clab-nebula-serf13,18.543,15.104
clab-nebula-serf49,clab-nebula-serf130,47.435,38.505
clab-nebula-serf49,clab-nebula-serf131,46.073,39.651
clab-nebula-serf49,clab-nebula-serf132,44.014,39.261
